2026-05-29,Indofood,Indomie,Indomie Goreng,SKU-077D3B6D,40 pcs,131000,131000,0.00,Mitra Distributor,Shopee,DKI Jakarta,Jakarta Timur,No Promo,NULL,Goreng,NULL,Multipack,NULL,NULL,67
2026-05-29,Indofood,Indomie,Indomie Kari Ayam,SKU-A86160C8,72g,4524,4524,0.00,Mitra Distributor,Shopee,Jawa Barat,Bekasi,No Promo,NULL,Kari,Kari Ayam,Single Pack,NULL,NULL,596
2026-05-29,Indofood,Indomie,Indomie Goreng 1Ctn Isi,SKU-C6302801,40 pcs,147000,147000,0.00,Mitra Distributor,Shopee,DKI Jakarta,Jakarta Selatan,No Promo,NULL,Goreng,NULL,Multipack,NULL,NULL,52
2026-05-29,Indofood,Indomie,Indomie Mi Goreng Ayam Geprek,SKU-C6ACD790,85g,3100,3100,0.00,Official Store,Shopee,DKI Jakarta,Jakarta Selatan,No Promo,NULL,Goreng,Ayam Geprek,Single Pack,NULL,NULL,28
2026-05-29,Indofood,Indomie,Indomie Goreng,SKU-12E67A5C,NULL,5400,5400,0.00,Mitra Distributor,Shopee,DKI Jakarta,Jakarta Timur,No Promo,NULL,Goreng,NULL,Single Pack,NULL,NULL,575
2026-05-29,Indofood,Indomie,Indomie Goreng Rendang,SKU-21B051FD,91g,3500,3500,0.00,Retail Express,Shopee,Sumatera Utara,Medan,No Promo,NULL,Goreng,Rendang,Single Pack,NULL,NULL,2000
2026-05-29,Indofood,Indomie,Indomie Goreng Jumbo Pcs /Karton,SKU-86859443,24 pcs,112200,112200,0.00,Mitra Distributor,Shopee,Jawa Barat,Bandung,No Promo,NULL,Goreng,NULL,Multipack,NULL,NULL,556
2026-05-29,Indofood,Indomie,Indomie Kuah Ayam Bawang,SKU-E79DF977,69g,3200,3200,0.00,Toko Grosir Sembako,Shopee,DKI Jakarta,Jakarta Barat,No Promo,NULL,Kuah,Ayam Bawang,Single Pack,NULL,NULL,4000
2026-05-29,Indofood,Indomie,Indomie Goreng Jumbo,SKU-04519C6E,129g,4100,4100,0.00,Retail Express,Shopee,Jawa Barat,Depok,No Promo,NULL,Goreng,NULL,Single Pack,NULL,NULL,253
2026-05-29,Indofood,Indomie,Indomie Goreng Mie /1 Karton,SKU-3D8C793D,40 x 80g,149600,149600,0.00,Official Store,Shopee,DKI Jakarta,Jakarta Selatan,No Promo,NULL,Goreng,NULL,Multipack,NULL,NULL,262
2026-05-29,Indofood,Indomie,Indomie Ayam Bawang,SKU-86AF1622,NULL,4010,4010,0.00,Mitra Distributor,Shopee,Jawa Barat,Bogor,No Promo,NULL,Kuah,Ayam Bawang,Single Pack,NULL,NULL,116
2026-05-29,Indofood,Indomie,Indomie Campur 1 Pcs +,SKU-DAC12199,40 pcs,146000,146000,0.00,Official Store,Shopee,DKI Jakarta,Jakarta Timur,No Promo,NULL,NULL,NULL,Multipack,NULL,NULL,506
2026-05-29,Indofood,Indomie,Indomie Rebus Soto Harga,SKU-8F369799,5 pcs,20200,20200,0.00,Retail Express,Shopee,Jawa Tengah,Magelang,No Promo,NULL,Soto,NULL,Multipack,NULL,NULL,3000
2026-05-29,Indofood,Indomie,Aneka Indomie,SKU-4F52E203,1 pcs,4270,4270,0.00,Mitra Distributor,Shopee,DKI Jakarta,Jakarta Selatan,No Promo,NULL,NULL,NULL,Single Pack,NULL,NULL,877
2026-05-29,Indofood,Indomie,Indomie Soto,SKU-D9DA9CEA,NULL,160916,160916,0.00,Toko Grosir Sembako,Shopee,Jawa Barat,Bandung,No Promo,NULL,Soto,NULL,Multipack,NULL,NULL,38
2026-05-29,Indofood,Indomie,Indomie Goreng 1 Mie,SKU-DE3720E6,40 pcs,126614,126614,0.00,Toko Grosir Sembako,Shopee,DKI Jakarta,Jakarta Timur,No Promo,NULL,Goreng,NULL,Multipack,NULL,NULL,856
2026-05-29,Indofood,Indomie,Indomie Goreng 1 / Karton Pcs,SKU-AFFC293E,40 pcs,149999,149999,0.00,Official Store,Shopee,Jawa Tengah,Surakarta,No Promo,NULL,Goreng,NULL,Multipack,NULL,NULL,3
2026-05-29,Indofood,Indomie,Indomie Soto Mie Karton,SKU-E54B9926,NULL,136530,136530,0.00,Toko Grosir Sembako,Shopee,Jawa Barat,Bekasi,No Promo,NULL,Soto,NULL,Multipack,NULL,NULL,750
2026-05-29,Indofood,Indomie,Indomie Ayam Bawang,SKU-F92552DA,69g,3400,3400,0.00,Toko Grosir Sembako,Shopee,DKI Jakarta,Jakarta Barat,No Promo,NULL,Kuah,Ayam Bawang,Single Pack,NULL,NULL,378
2026-05-29,Indofood,Indomie,Indomie Kuah Kaldu Ayam 1 Karton,SKU-F95BE1CD,40 pcs,134078,134078,0.00,Mitra Distributor,Shopee,DKI Jakarta,Jakarta Timur,No Promo,NULL,Kuah,NULL,Multipack,NULL,NULL,0
2026-05-29,Indofood,Indomie,Indomie Kaldu Ayam,SKU-2A11523C,75g,2800,2800,0.00,Official Store,Shopee,Jawa Tengah,Magelang,No Promo,NULL,NULL,NULL,Single Pack,NULL,NULL,325
2026-05-29,Indofood,Indomie,Indomie Mi Goreng,SKU-F320F025,5 x 80g,23000,23000,0.00,Official Store,Shopee,Jawa Timur,Sidoarjo,No Promo,NULL,Goreng,NULL,Multipack,NULL,NULL,56
2026-05-29,Indofood,Indomie,Indomie Goreng 1Dus,SKU-E3AA79CD,85g,155900,155900,0.00,Toko Grosir Sembako,Shopee,Jawa Timur,Sidoarjo,No Promo,NULL,Goreng,NULL,Multipack,NULL,NULL,56
2026-05-29,Indofood,Indomie,Indomie Kari Ayam,SKU-DA449356,69g,3400,3400,0.00,Toko Grosir Sembako,Shopee,Jawa Timur,Surabaya,No Promo,NULL,Kari,Kari Ayam,Single Pack,NULL,NULL,493
2026-05-29,Indofood,Indomie,Indomie Ayam Bawang Spesial Ecer,SKU-EF2B4297,NULL,5500,5500,0.00,Toko Grosir Sembako,Shopee,Jawa Tengah,Magelang,No Promo,NULL,Kuah,Ayam Bawang,Single Pack,NULL,NULL,1000
2026-05-29,Indofood,Indomie,Indomie Nyemek Jogja Rendang,SKU-CA1CF178,NULL,4240,4240,0.00,Toko Grosir Sembako,Shopee,Jawa Barat,Bogor,No Promo,NULL,Goreng,Rendang,Single Pack,NULL,NULL,26
2026-05-29,Indofood,Indomie,Indomie Soto Spesies 1Dus,SKU-5576AEB5,NULL,154000,154000,0.00,Official Store,Shopee,DKI Jakarta,Jakarta Pusat,No Promo,NULL,Soto,NULL,Multipack,NULL,NULL,1
2026-05-29,Indofood,Indomie,Indomie Kuah Kaldu Ayam,SKU-296D091D,75g,3200,3200,0.00,Toko Grosir Sembako,Shopee,Banten,Tangerang,No Promo,NULL,Kuah,NULL,Single Pack,NULL,NULL,10000
2026-05-29,Indofood,Indomie,Indomie Goreng 1 Isi,SKU-3C217BFC,40 pcs,141999,141999,0.00,Mitra Distributor,Shopee,Banten,Tangerang,No Promo,NULL,Goreng,NULL,Multipack,NULL,NULL,48
2026-05-29,Indofood,Indomie,Indomie Goreng Jumbo Special,SKU-31AD9AB0,129g,4200,4200,0.00,Toko Kelontong Digital,Shopee,Jawa Timur,Surabaya,No Promo,NULL,Goreng,NULL,Single Pack,NULL,NULL,586
2026-05-29,Indofood,Indomie,Indomie Mi Goreng Per,SKU-CDB2660D,NULL,146900,146900,0.00,Supermarket Online,Shopee,DKI Jakarta,Jakarta Barat,No Promo,NULL,Goreng,NULL,Multipack,NULL,NULL,208
2026-05-29,Indofood,Indomie,Indomie Perdus Mie Berbagai,SKU-27731721,NULL,138000,138000,0.00,Official Store,Shopee,DKI Jakarta,Jakarta Timur,No Promo,NULL,NULL,NULL,Multipack,NULL,NULL,310
2026-05-29,Indofood,Indomie,Indomie Kuah Kaldu Ayam,SKU-74C388B3,75g,3410,3410,0.00,Toko Kelontong Digital,Shopee,Jawa Timur,Surabaya,No Promo,NULL,Kuah,NULL,Single Pack,NULL,NULL,706
2026-05-29,Indofood,Indomie,Indomie Goreng Special X | Favorit Keluarga,SKU-91C48A98,10 x 80g,45625,45625,0.00,Mitra Distributor,Shopee,Jawa Barat,Depok,Bundling,Beli Banyak Lebih Murah,Goreng,NULL,Bundle,2026-05-01,2026-05-31,10
2026-05-29,Indofood,Indomie,Indomie Goreng / Kari Ayam Spesial / Ayam Bawang / Soto Mie / Kaldu Ayam / Rendang / Aceh / Geprek / Seblak Jeletot,SKU-A88945E2,NULL,138000,138000,0.00,Official Store,Shopee,Jawa Timur,Surabaya,No Promo,NULL,Kari,Kari Ayam,Multipack,NULL,NULL,6000
2026-05-29,Indofood,Indomie,Indomie Empal Gentong,SKU-C3196B4D,40 pcs,145000,145000,0.00,Toko Kelontong Digital,Shopee,Jawa Barat,Depok,No Promo,NULL,Kuah,Empal Gentong,Multipack,NULL,NULL,8
2026-05-29,Indofood,Indomie,Indomie 1Dus = Sameday Only,SKU-82C08981,40 pcs,138500,138500,0.00,Supermarket Online,Shopee,Jawa Barat,Bandung,No Promo,NULL,NULL,NULL,Multipack,NULL,NULL,2000
2026-05-29,Indofood,Indomie,Indomie Goreng Spesial,SKU-3E55C139,40 pcs,162299,162299,0.00,Mitra Distributor,Shopee,Jawa Barat,Bogor,No Promo,NULL,Goreng,Goreng Spesial,Multipack,NULL,NULL,46
2026-05-29,Indofood,Indomie,Indomie Soto Mie Karton,SKU-567DB980,NULL,145090,145090,0.00,Toko Grosir Sembako,Shopee,DKI Jakarta,Jakarta Utara,No Promo,NULL,Soto,NULL,Multipack,NULL,NULL,18
2026-05-29,Indofood,Indomie,Indomie Goreng,SKU-1A02FDFF,NULL,4700,4700,0.00,Toko Kelontong Digital,Shopee,Jawa Timur,Surabaya,No Promo,NULL,Goreng,NULL,Single Pack,NULL,NULL,219
2026-05-29,Indofood,Indomie,Indomie Soto Mie Karton,SKU-F0C587D4,NULL,149800,149800,0.00,Supermarket Online,Shopee,Jawa Barat,Bandung,No Promo,NULL,Soto,NULL,Multipack,NULL,NULL,3
2026-05-29,Indofood,Indomie,Indomie Soto Medan,SKU-9F01FB0D,5 x 70g,23000,23000,0.00,Toko Kelontong Digital,Shopee,Jawa Tengah,Surakarta,No Promo,NULL,Soto,NULL,Multipack,NULL,NULL,24
2026-05-29,Indofood,Indomie,Indomie Mi Jumbo Goreng 1 Isi,SKU-347B3264,24 pcs,118500,118500,0.00,Toko Grosir Sembako,Shopee,DKI Jakarta,Jakarta Timur,No Promo,NULL,Goreng,NULL,Multipack,NULL,NULL,12
2026-05-29,Indofood,Indomie,Indomie Kuah Soto Mie,SKU-17369753,5 pcs,20000,20000,0.00,Mitra Distributor,Shopee,Jawa Barat,Bekasi,No Promo,NULL,Soto,NULL,Multipack,NULL,NULL,446
2026-05-29,Indofood,Indomie,Indomie Kari Ayam Isi,SKU-9011EB4B,40 pcs,143300,143300,0.00,Retail Express,Shopee,DKI Jakarta,Jakarta Utara,No Promo,NULL,Kari,Kari Ayam,Multipack,NULL,NULL,97
2026-05-29,Indofood,Indomie,Indomie Goreng Pcs Ok,SKU-6AD3F34D,40 pcs,160000,160000,0.00,Toko Kelontong Digital,Shopee,Jawa Barat,Bogor,No Promo,NULL,Goreng,NULL,Multipack,NULL,NULL,491
2026-05-29,Indofood,Indomie,C1 Hemat Indomie Mi Celor Khas Palembang,SKU-5563C86F,20 pcs,75000,75000,0.00,Official Store,Shopee,DKI Jakarta,Jakarta Barat,Bundling,Beli Banyak Lebih Murah,Kuah,Celor Palembang,Bundle,2026-05-01,2026-05-31,2
2026-05-29,Indofood,Indomie,Indomie Soto Mie,SKU-F7AB8D69,NULL,4240,4240,0.00,Toko Kelontong Digital,Shopee,Jawa Barat,Depok,No Promo,NULL,Soto,NULL,Single Pack,NULL,NULL,101
2026-05-29,Indofood,Indomie,Indomie Per Karton Pcs Mie,SKU-4C1D341E,40 pcs,152000,152000,0.00,Mitra Distributor,Shopee,DKI Jakarta,Jakarta Pusat,No Promo,NULL,NULL,NULL,Multipack,NULL,NULL,8
2026-05-29,Indofood,Indomie,Indomie Goreng Aceh,SKU-866F9CCE,90g,3200,3200,0.00,Retail Express,Shopee,Jawa Tengah,Magelang,No Promo,NULL,Goreng,NULL,Single Pack,NULL,NULL,6000
2026-05-29,Indofood,Indomie,Indomie Ayam Special,SKU-0D10D178,68g,3500,3500,0.00,Mitra Distributor,Shopee,Sumatera Utara,Medan,No Promo,NULL,NULL,NULL,Single Pack,NULL,NULL,248
2026-05-29,Indofood,Indomie,Indomie Soto,SKU-B4BB8534,5 pcs,18900,18900,0.00,Supermarket Online,Shopee,Sumatera Utara,Medan,No Promo,NULL,Soto,NULL,Multipack,NULL,NULL,29
2026-05-29,Indofood,Indomie,Indomie Goreng Asli,SKU-F37BDC18,1 x 80g,4094,4094,0.00,Retail Express,Shopee,DKI Jakarta,Jakarta Timur,No Promo,NULL,Goreng,NULL,Single Pack,NULL,NULL,614
2026-05-29,Indofood,Indomie,Indomie Kaldu Ayam /Mie,SKU-204533CA,5 pcs,17350,17350,0.00,Mitra Distributor,Shopee,DKI Jakarta,Jakarta Timur,No Promo,NULL,NULL,NULL,Bundle,NULL,NULL,34
2026-05-29,Indofood,Indomie,Indomie Campur Soto Bawang Goreng Kari Geprek Rendang 1 Bungkus,SKU-4BFC2754,40 pcs,148000,148000,0.00,Toko Grosir Sembako,Shopee,Jawa Tengah,Magelang,No Promo,NULL,Kari,NULL,Multipack,NULL,NULL,935
2026-05-29,Indofood,Indomie,Mi Indomie Karton /Karton 11 Varian,SKU-54909270,40 pcs,148900,148900,0.00,Supermarket Online,Shopee,Jawa Barat,Depok,No Promo,NULL,NULL,NULL,Multipack,NULL,NULL,39
2026-05-29,Indofood,Indomie,Indomie Ayam Bawang Karton,SKU-10D08988,NULL,127970,127970,0.00,Official Store,Shopee,Jawa Barat,Bekasi,No Promo,NULL,Kuah,Ayam Bawang,Multipack,NULL,NULL,84
2026-05-29,Indofood,Indomie,Indomie Goreng Dengan Packaging Cardboard,SKU-6B27764C,80g,3400,3400,0.00,Mitra Distributor,Shopee,Jawa Timur,Malang,No Promo,NULL,Goreng,NULL,Single Pack,NULL,NULL,503
2026-05-29,Indofood,Indomie,Indomie Goreng Sambal Rica,SKU-89A32662,85g,3200,3200,0.00,Official Store,Shopee,Jawa Tengah,Magelang,No Promo,NULL,Goreng,NULL,Single Pack,NULL,NULL,2000
2026-05-29,Indofood,Indomie,Indomie Goreng Bandar Lampung,SKU-3F3672EE,80g,5000,5000,0.00,Supermarket Online,Shopee,DKI Jakarta,Jakarta Barat,No Promo,NULL,Goreng,NULL,Single Pack,NULL,NULL,978
2026-05-29,Indofood,Indomie,Indomie Per Karton Pcs Hen-Hen,SKU-637D904A,40 pcs,140000,140000,0.00,Official Store,Shopee,DKI Jakarta,Jakarta Timur,No Promo,NULL,NULL,NULL,Multipack,NULL,NULL,723
2026-05-29,Indofood,Indomie,Indomie Goreng Aceh 1 Isi,SKU-72F3057E,40 pcs,167000,167000,0.00,Mitra Distributor,Shopee,DKI Jakarta,Jakarta Barat,No Promo,NULL,Goreng,NULL,Multipack,NULL,NULL,12
2026-05-29,Indofood,Indomie,Indomie Perdus,SKU-95A6A1F1,40 pcs,142900,142900,0.00,Toko Grosir Sembako,Shopee,Jawa Tengah,Magelang,No Promo,NULL,NULL,NULL,Multipack,NULL,NULL,7000
2026-05-29,Indofood,Indomie,Indomie Mi Goreng - Mi Goreng,SKU-A8E267F2,85g,3700,3700,0.00,Mitra Distributor,Shopee,Banten,Tangerang,No Promo,NULL,Goreng,NULL,Single Pack,NULL,NULL,239
2026-05-29,Indofood,Indomie,Indomie All Varian Goreng Kuah,SKU-D3A497C1,NULL,3500,3500,0.00,Mitra Distributor,Shopee,Jawa Barat,Bogor,No Promo,NULL,Goreng,NULL,Single Pack,NULL,NULL,256
2026-05-29,Indofood,Indomie,Indomie Keriting Goreng Special New,SKU-B251E411,90g,4910,4910,0.00,Toko Grosir Sembako,Shopee,Jawa Tengah,Magelang,No Promo,NULL,Goreng,NULL,Single Pack,NULL,NULL,767
2026-05-29,Indofood,Indomie,Indomie Perdus Bungkus Sangat Puas,SKU-C3C21641,40 pcs,137000,137000,0.00,Retail Express,Shopee,DKI Jakarta,Jakarta Pusat,No Promo,NULL,NULL,NULL,Multipack,NULL,NULL,185
2026-05-29,Indofood,Indomie,Indomie Kuah Ayam Bawang,SKU-ED2AC331,69g,4160,4160,0.00,Official Store,Shopee,Jawa Timur,Malang,No Promo,NULL,Kuah,Ayam Bawang,Single Pack,NULL,NULL,588
2026-05-29,Indofood,Indomie,Indomie Soto Per Bungkus,SKU-6D6F485F,40 pcs,135000,135000,0.00,Supermarket Online,Shopee,DKI Jakarta,Jakarta Utara,No Promo,NULL,Soto,NULL,Multipack,NULL,NULL,568
2026-05-29,Indofood,Indomie,Indomie Goreng 1 Ed 09/26,SKU-A40F3BD5,NULL,144100,144100,0.00,Retail Express,Shopee,DKI Jakarta,Jakarta Barat,No Promo,NULL,Goreng,NULL,Multipack,NULL,NULL,288
2026-05-29,Indofood,Indomie,Indomie • Indomie 1 • Bisa Campur Varian,SKU-6852F578,40 pcs,150000,150000,0.00,Retail Express,Shopee,Jawa Timur,Malang,No Promo,NULL,NULL,NULL,Multipack,NULL,NULL,112
2026-05-29,Indofood,Indomie,Indomie Goreng | Soto | Ayam Bawang | Kari Ayam | Ayam Grprek | Rendang,SKU-6C627DC7,NULL,142000,142000,0.00,Toko Grosir Sembako,Shopee,Jawa Barat,Bandung,No Promo,NULL,Kari,Kari Ayam,Multipack,NULL,NULL,5000
2026-05-29,Indofood,Indomie,Indomie Kari Ayam,SKU-D7A572A4,NULL,143100,143100,0.00,Retail Express,Shopee,DKI Jakarta,Jakarta Barat,No Promo,NULL,Kari,Kari Ayam,Multipack,NULL,NULL,169
2026-05-29,Indofood,Indomie,Indomie Soto Mie 1 Karton Exp Panjang Isi:,SKU-585F3CE5,40 pcs,139500,139500,0.00,Retail Express,Shopee,DKI Jakarta,Jakarta Pusat,No Promo,NULL,Soto,NULL,Multipack,NULL,NULL,118
2026-05-29,Indofood,Indomie,Indomie Hypeabis Sblak H/Jltot,SKU-185BFE3F,75g,3000,3000,0.00,Toko Grosir Sembako,Shopee,Banten,Tangerang Selatan,No Promo,NULL,NULL,NULL,Single Pack,NULL,NULL,8
2026-05-29,Indofood,Indomie,Indomie Kuah Ayam Bawang,SKU-9F27CD14,1 pcs,3994,3994,0.00,Toko Grosir Sembako,Shopee,DKI Jakarta,Jakarta Pusat,No Promo,NULL,Kuah,Ayam Bawang,Single Pack,NULL,NULL,264
2026-05-29,Indofood,Indomie,Indomie Ayam Bawang Kartonan,SKU-9321A599,NULL,149999,149999,0.00,Retail Express,Shopee,DKI Jakarta,Jakarta Pusat,No Promo,NULL,Kuah,Ayam Bawang,Multipack,NULL,NULL,4000
2026-05-29,Indofood,Indomie,Indomie Goreng Special Jumbo,SKU-91ED0009,127g,5100,5100,0.00,Toko Grosir Sembako,Shopee,Jawa Tengah,Surakarta,No Promo,NULL,Goreng,NULL,Single Pack,NULL,NULL,266
2026-05-29,Indofood,Indomie,Mie Indomie Goreng Special Legendaris,SKU-5AB150C2,NULL,83900,83900,0.00,Toko Grosir Sembako,Shopee,DKI Jakarta,Jakarta Pusat,No Promo,NULL,Goreng,NULL,Multipack,NULL,NULL,44
2026-05-29,Indofood,Indomie,Indomie Ayam Special,SKU-9B621367,68g,3600,3600,0.00,Mitra Distributor,Shopee,DKI Jakarta,Jakarta Selatan,No Promo,NULL,NULL,NULL,Single Pack,NULL,NULL,22
2026-05-29,Indofood,Indomie,Indomie Goreng 1 Pcs Mie,SKU-53FD2CBC,40 pcs,145000,145000,0.00,Toko Kelontong Digital,Shopee,DKI Jakarta,Jakarta Pusat,No Promo,NULL,Goreng,NULL,Multipack,NULL,NULL,3
2026-05-29,Indofood,Indomie,Indomie Keriting Goreng Ayam Panggang New,SKU-5A89E308,90g,4910,4910,0.00,Mitra Distributor,Shopee,DKI Jakarta,Jakarta Pusat,No Promo,NULL,Goreng,NULL,Single Pack,NULL,NULL,583
2026-05-29,Indofood,Indomie,Indomie Kaldu Ayam,SKU-BF858FD7,72g,4500,4500,0.00,Toko Grosir Sembako,Shopee,Jawa Tengah,Magelang,No Promo,NULL,NULL,NULL,Single Pack,NULL,NULL,1000
2026-05-29,Indofood,Indomie,Indomie Kari Ayam,SKU-F6149400,72g,3500,3500,0.00,Retail Express,Shopee,DKI Jakarta,Jakarta Barat,No Promo,NULL,Kari,Kari Ayam,Single Pack,NULL,NULL,833
2026-05-29,Indofood,Indomie,Indomie Kaldu Ayam Pengiriman Cepat,SKU-E0BD1324,75g,4270,4270,0.00,Mitra Distributor,Shopee,Jawa Timur,Malang,No Promo,NULL,NULL,NULL,Single Pack,NULL,NULL,1000
2026-05-29,Indofood,Indomie,Indomie Goreng Ayam Geprek,SKU-B36F192F,85g,3410,3410,0.00,Retail Express,Shopee,Jawa Barat,Bogor,No Promo,NULL,Goreng,Ayam Geprek,Single Pack,NULL,NULL,2000
2026-05-29,Indofood,Indomie,Indomie Keriting Goreng Special New,SKU-8CADD3DD,90g,5020,5020,0.00,Mitra Distributor,Shopee,Jawa Barat,Bekasi,No Promo,NULL,Goreng,NULL,Single Pack,NULL,NULL,152
2026-05-29,Indofood,Indomie,Indomie Soto Mie Karton,SKU-560F3163,NULL,136590,136590,0.00,Toko Grosir Sembako,Shopee,Jawa Timur,Sidoarjo,No Promo,NULL,Soto,NULL,Multipack,NULL,NULL,9
2026-05-29,Indofood,Indomie,Indomie Kuah Rawon Pedas Mercon,SKU-1F8650A8,75g,3200,3200,0.00,Toko Grosir Sembako,Shopee,Jawa Timur,Sidoarjo,No Promo,NULL,Kuah,NULL,Single Pack,NULL,NULL,481
2026-05-29,Indofood,Indomie,Indomie Goreng 1 / Makanan Ringan,SKU-A827B9B7,40 pcs,144000,144000,0.00,Supermarket Online,Shopee,DKI Jakarta,Jakarta Barat,No Promo,NULL,Goreng,NULL,Multipack,NULL,NULL,1000
2026-05-29,Indofood,Indomie,Indomie Korean K-Rose,SKU-2CEC2ACB,85g,6620,6620,0.00,Mitra Distributor,Shopee,Jawa Tengah,Semarang,No Promo,NULL,NULL,NULL,Single Pack,NULL,NULL,36
2026-05-29,Indofood,Indomie,Indomiesoto1Dus/,SKU-24EFFD41,40 pcs,106000,106000,0.00,Retail Express,Shopee,Jawa Barat,Depok,No Promo,NULL,Soto,NULL,Multipack,NULL,NULL,0
2026-05-29,Indofood,Indomie,Indomie Goreng 1Dus X Mie - Asia Best,SKU-6E8199C6,40 x 80g,159500,159500,0.00,Toko Kelontong Digital,Shopee,Jawa Barat,Bekasi,No Promo,NULL,Goreng,NULL,Multipack,NULL,NULL,4
2026-05-29,Indofood,Indomie,Indomie Karton,SKU-612D80E9,NULL,130737,130737,0.00,Official Store,Shopee,Jawa Tengah,Magelang,No Promo,NULL,NULL,NULL,Multipack,NULL,NULL,526
2026-05-29,Indofood,Indomie,Indomie Goreng 1 Pcs Frozen Food,SKU-780460C9,40 pcs,146000,146000,0.00,Toko Grosir Sembako,Shopee,DKI Jakarta,Jakarta Pusat,No Promo,NULL,Goreng,NULL,Multipack,NULL,NULL,49
2026-05-29,Indofood,Indomie,Indomie Goreng Aceh,SKU-16278E66,90g,3700,3700,0.00,Mitra Distributor,Shopee,Jawa Tengah,Surakarta,No Promo,NULL,Goreng,NULL,Single Pack,NULL,NULL,342
2026-05-29,Indofood,Indomie,Indomie Ayam Special,SKU-73CEC4C6,75g,3520,3520,0.00,Toko Grosir Sembako,Shopee,DKI Jakarta,Jakarta Selatan,No Promo,NULL,NULL,NULL,Single Pack,NULL,NULL,404
2026-05-29,Indofood,Indomie,Indomie Goreng 1 Karton,SKU-9165E969,NULL,139000,139000,0.00,Toko Grosir Sembako,Shopee,Jawa Tengah,Magelang,No Promo,NULL,Goreng,NULL,Multipack,NULL,NULL,46
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Goreng,SKU-6F4A2B2C,5 x 90g,49100,49100,0.00,Toko Kelontong Digital,Tokopedia,Jawa Barat,Bogor,No Promo,NULL,Goreng,NULL,Multipack,NULL,NULL,10000
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Goreng 1 Pcs,SKU-8934CEE0,40 x 91g,177900,177900,0.00,Toko Grosir Sembako,Tokopedia,Jawa Barat,Bogor,No Promo,NULL,Goreng,NULL,Multipack,NULL,NULL,7000
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Mix Flavors Korean Series & Singapore Laksa,SKU-52C7D8B8,16 pcs,73700,73700,0.00,Mitra Distributor,Tokopedia,Jawa Barat,Bekasi,No Promo,NULL,Laksa,Laksa,Multipack,NULL,NULL,1000
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Singapore Spicy Laksa,SKU-EAC0BF5E,12 x 83g,55800,55800,0.00,Toko Kelontong Digital,Tokopedia,DKI Jakarta,Jakarta Timur,No Promo,NULL,Laksa,Singapore Spicy Laksa,Multipack,NULL,NULL,2000
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Singapore Spicy Laksa,SKU-C7D7619B,15 x 83g,68000,68000,0.00,Mitra Distributor,Tokopedia,Jawa Tengah,Surakarta,No Promo,NULL,Laksa,Singapore Spicy Laksa,Multipack,NULL,NULL,10000
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Korean Spicy Chicken,SKU-DD2193C6,10 pcs,49800,49800,0.00,Supermarket Online,Tokopedia,Jawa Tengah,Semarang,No Promo,NULL,Korean,Spicy Chicken,Multipack,NULL,NULL,9000
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Goreng Ala Chef,SKU-FBE5B1D0,93g,49800,49800,0.00,Mitra Distributor,Tokopedia,Jawa Barat,Bekasi,No Promo,NULL,Goreng,NULL,Multipack,NULL,NULL,2000
2026-05-29,Wings Group,Mie Sedaap,Sedaap Cup Mie Mix Variant,SKU-CC718335,12 pcs,83900,83900,0.00,Mitra Distributor,Tokopedia,DKI Jakarta,Jakarta Timur,No Promo,NULL,NULL,NULL,Multipack,NULL,NULL,1000
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Goreng,SKU-9C1DD00E,5 x 90g,28100,28100,0.00,Toko Grosir Sembako,Tokopedia,Jawa Timur,Surabaya,No Promo,NULL,Goreng,NULL,Multipack,NULL,NULL,50000
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Ayam Bawang,SKU-8DECC710,20 x 70g,88400,88400,0.00,Mitra Distributor,Tokopedia,DKI Jakarta,Jakarta Selatan,No Promo,NULL,Kuah,Ayam Bawang,Multipack,NULL,NULL,5000
2026-05-29,Wings Group,Mie Sedaap,Sedap Mie 1 All Varian /Karton Food Kuah Noodles Goreng,SKU-7E55DD39,NULL,145000,145000,0.00,Toko Grosir Sembako,Tokopedia,Jawa Barat,Bogor,No Promo,NULL,Goreng,NULL,Multipack,NULL,NULL,1000
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Soto,SKU-3345E4B8,12 x 75g,55800,55800,0.00,Official Store,Tokopedia,Banten,Tangerang Selatan,No Promo,NULL,Soto,NULL,Multipack,NULL,NULL,1000
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Kari Kental Spesial,SKU-5A995713,76g,55800,55800,0.00,Toko Kelontong Digital,Tokopedia,Jawa Barat,Depok,No Promo,NULL,Kari,Kari Kental,Multipack,NULL,NULL,1000
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Soto,SKU-28F4152C,5 x 75g,66900,66900,0.00,Mitra Distributor,Tokopedia,Jawa Tengah,Magelang,No Promo,NULL,Soto,NULL,Multipack,NULL,NULL,1000
